id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_file
39307,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,39307.jpg
5363,Unisex,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Btwin Six Mtb Shoes 2009,5363.jpg
23941,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Lotto Men White Porteo Sports Shoes,23941.jpg
4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Unisex Lo Punk Black Yellow Shoe,4122.jpg
43937,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black & Pink Heels,43937.jpg
3561,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Zeta Black Lifestyle Casual Shoe,3561.jpg
10148,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Sc Slip On Brown Casual Shoes,10148.jpg
27253,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2014.0,Sports,ASICS Men Blue Gel-Tarther Running Shoes,27253.jpg
35416,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Black Formal Shoes,35416.jpg
39584,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,39584.jpg
31554,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,31554.jpg
49624,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,49624.jpg
20895,Men,Footwear,Shoes,Casual Shoes,Orange,Fall,2011.0,Casual,Basics Men Orange Casual Shoes,20895.jpg
47636,Women,Footwear,Shoes,Heels,Red,Spring,2013.0,Casual,Carlton London Women Red Peep Toes,47636.jpg
11942,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Ganuchi Men Casual Black Sandals,11942.jpg
5535,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Air Max Tailwind Dark Grey Shoe,5535.jpg
43932,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Catwalk Women Blue Heels,43932.jpg
16154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,16154.jpg
19239,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Standpunkt Classic Black Casual Shoes,19239.jpg
22706,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women White Capri II Sports Shoes,22706.jpg
11843,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,11843.jpg
24078,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,productDisplayName,24078.jpg
39547,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Numero Uno Men Red Flip Flops,39547.jpg
3241,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men Route Ducati Black Shoe,3241.jpg
54537,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,F Sports Men White Deen Sports Shoes,54537.jpg
20690,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011.0,Casual,Buckaroo Men Vecino Black Casual Shoes,20690.jpg
4526,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Tergament Black Beige Silver Shoe,4526.jpg
17664,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Pumps Blue Casual Shoe,17664.jpg
20804,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Fila Men Streak White Sports Shoes,20804.jpg
5541,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Mens Jordan Ptp'er White & Grey Shoes,5541.jpg
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes,41439.jpg
5573,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Air Pegasus Grey Yellow Shoe,5573.jpg
22733,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Dunk High Grey Casual Shoes,22733.jpg
28331,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Redtape Men Casual Brown Sandals,28331.jpg
34514,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,ADIDAS Women Adi Dew Black Flip Flops,34514.jpg
39605,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,39605.jpg
45625,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,45625.jpg
49588,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,49588.jpg
32742,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,Fila Men Calve Grey Shoes,32742.jpg
9051,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,ADIDAS Men Speed Boat Grey Sports Shoes,9051.jpg
26456,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Puma Unisex Limnos Red Casual Shoes,26456.jpg
17485,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Fila Men DLS Slam White Sports Shoe,17485.jpg
14438,Women,Footwear,Shoes,Heels,Yellow,Summer,2012.0,Casual,Enroute Women Casual Yellow Heels,14438.jpg
44463,Women,Footwear,Shoes,Flats,Pink,Summer,2012.0,Casual,Senorita Women Cherry Red Sandals,44463.jpg
49814,Women,Footwear,Flip Flops,Flip Flops,Red,Winter,2012.0,Casual,iPanema Women Red Flip Flops,49814.jpg
3695,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Lotto Men's Rio Velcro White Indigo Shoe,3695.jpg
14408,Women,Footwear,Shoes,Heels,Beige,Summer,2012.0,Casual,Enroute Women Casual Beige Flats,14408.jpg
21566,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Casual Black Shoes,21566.jpg
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black & Grey Classic Shoes,42270.jpg
50778,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,Clarks Men Navy Leather Sneakers,50778.jpg
6912,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Timberland Women Nekkol Convertable Black Sports Sandals,6912.jpg
59324,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Gliders Men Black Sandals,59324.jpg
59019,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Carlton London Women Black Flats,59019.jpg
2391,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoe,2391.jpg
12478,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Black Leather Formal Shoes,12478.jpg
18656,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Thunder Black Basketball Sports Shoes,18656.jpg
44768,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Macross Shoes,44768.jpg
10101,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Reebok Men Island Explorer Black Sports Shoes,10101.jpg
21184,Men,Footwear,Flip Flops,Flip Flops,Black,Spring,2012.0,Casual,ADIDAS Men Star Story Black Flip Flops,21184.jpg
3823,Unisex,Footwear,Sandal,Sandals,White,Summer,2011.0,Casual,Crocs Unisex Crocband White Sandal,3823.jpg
23250,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Formal Black Shoes,23250.jpg
13273,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc 5 Women Casual Gold Heels,13273.jpg
39979,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2013.0,Casual,Gas Men Flint Grey Shoes,39979.jpg
44201,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Black Flip Flops,44201.jpg
44216,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,iPanema Women White Flip Flops,44216.jpg
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,20876.jpg
38525,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Black Taisoku Casual Shoes,38525.jpg
22732,Men,Footwear,Shoes,Sports Shoes,Olive,Fall,2011.0,Sports,Nike Men Air Max Conquer ACG Olive Sports Boot,22732.jpg
46799,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Grey Lunarglide Sports shoes,46799.jpg
5478,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's T-Lite Leather White Shoe,5478.jpg
57496,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Formal,Lee Cooper Men Black Shoes,57496.jpg
47088,Boys,Footwear,Flip Flops,Flip Flops,Blue,Winter,2013.0,Casual,Kids Ville Boys Blue Flip Flops,47088.jpg
19868,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,ADIDAS Women Soft Striped White Flip Flops,19868.jpg
34532,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes,34532.jpg
44544,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,44544.jpg
11953,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2012.0,Casual,Ganuchi Men Casual Beige Casual Shoes,11953.jpg
21741,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Vans Unisex Authentic Lo Pro White Casual Shoes,21741.jpg
4644,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Adi Primo Low White Silver Navy Shoe,4644.jpg
5904,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Puma Women Cabana Racer White Shoe,5904.jpg
4472,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Puma Men's Complete Itana Silver Blue Black Shoe,4472.jpg
39623,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Sports Shoes,39623.jpg
22872,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Camel Casual Shoes,22872.jpg
5618,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women's Adi Montero White Shoe,5618.jpg
35529,Girls,Footwear,Sandal,Sandals,Orange,Summer,2012.0,Casual,Enroute Teens Orange Sandals,35529.jpg
8978,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011.0,Casual,Puma Women Saba Ballet DC3 Purple Casual Shoes,8978.jpg
54108,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Rocia Women Beige Flats,54108.jpg
7842,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Osu NM Black Purple Shoe,7842.jpg
7816,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Women Corsica Mid L Shine Black Grey Shoe,7816.jpg
39616,Women,Footwear,Shoes,Casual Shoes,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Shoes,39616.jpg
23822,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Puma Men Breeze Red Flip Flops,23822.jpg
5702,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Torino Black Shoe,5702.jpg
42689,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Rocia Women White Sandals,42689.jpg
26673,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,Puma Men Triangle Navy Blue Flip Flops,26673.jpg
54139,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Heels,54139.jpg
5689,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Liquid Roggers Black Shoe,5689.jpg
20754,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Carlton London Women Black Heels,20754.jpg
32855,Women,Footwear,Shoes,Heels,Beige,Winter,2012.0,Casual,Grendha Women Kall Ad Beige Flats,32855.jpg
49604,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Heels,49604.jpg
42733,Women,Footwear,Shoes,Flats,Brown,Summer,2012.0,Casual,Rocia Women Brown Sandals,42733.jpg
39578,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Heels,39578.jpg
16171,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,16171.jpg
22245,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ID Men Brown Casual Shoes,22245.jpg
11874,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals,11874.jpg
24417,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men KX TR Black Sports Shoes,24417.jpg
9196,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Puma Men Axis Silver Sports Shoes,9196.jpg
7400,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Shoes,7400.jpg
4663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Elroy Low Black & Brown Shoes,4663.jpg
41446,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Lee Cooper Men White Shoes,41446.jpg
35237,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Fortune Men Black Casual Shoes,35237.jpg
13374,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Men Jeunes Brown Casual Shoes,13374.jpg
57487,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Formal,Lee Cooper Men Brown Shoes,57487.jpg
45344,Women,Footwear,Shoes,Heels,Khaki,Summer,2016.0,Casual,Cobblerz Women Khaki Sandals,45344.jpg
15875,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Beach Slipper Blue Slippers,15875.jpg
4657,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women Sprint Speed Low White Blue Shoe,4657.jpg
42268,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Vans Women Red Authentic Shoes,42268.jpg
4573,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Women Gls Black Shoe,4573.jpg
14419,Women,Footwear,Shoes,Heels,Gold,Summer,2012.0,Casual,Enroute Women Casual Gold Flats,14419.jpg
34841,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,ADIDAS Men Duramo 4 Lea White Sports Shoes,34841.jpg
5917,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,2011.0,Casual,ADIDAS Women's Agashae Silver Shoe,5917.jpg
7254,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Bindu India Medium Brown Shoe,7254.jpg
47099,Boys,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Marvel Boys Red Shoes,47099.jpg
15286,Men,Footwear,Shoes,Casual Shoes,White,Winter,2012.0,Casual,Fila Men White Mercury Casual Shoes,15286.jpg
9039,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Victor Black Formal Shoes,9039.jpg
59015,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Skechers Men Grey Sports Shoes,59015.jpg
10639,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Nike Men Nike Capri II Black Casual Shoes,10639.jpg
56406,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Rocia Women Maroon & Black Sandals,56406.jpg
12485,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Clarks Men Leather Brown Sandals,12485.jpg
18401,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Skechers Men USA Brown Sandals,18401.jpg
6133,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Men's Commander White Black Shoe,6133.jpg
43237,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Reebok Men Navy Blue Varsity Casual Shoes,43237.jpg
58231,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Women Black Flip Flops,58231.jpg
41475,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Carlton London Men Black Formal Shoes,41475.jpg
34075,Women,Footwear,Shoes,Heels,White,Fall,2012.0,Formal,Clarks Women Henderson Toy Bone Leather White Flats,34075.jpg
32840,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Grendha Women Jola Cigana Blue Flats,32840.jpg
6459,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,Lotto Women's Juicy Blue Flip Flop,6459.jpg
28316,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Shoes,28316.jpg
17484,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,Enroute Men Casual Tan Casual Shoe,17484.jpg
23930,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Lotto Men Black Futura 500 TF Casual Shoes,23930.jpg
13178,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Dls Nitrous White Sports Shoes,13178.jpg
21733,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,21733.jpg
5686,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Regions Black Shoe,5686.jpg
31956,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Ring Leader Low Black Sports Shoes,31956.jpg
5896,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Puma Men Cavallino Black Shoe,5896.jpg
29265,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Adizero Blue Sports Shoes,29265.jpg
24628,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Arrow Men Black Formal Shoes,24628.jpg
56978,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals,56978.jpg
6386,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Route Ducati White Shoe,6386.jpg
3177,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women Dual Fusion White Green Shoe,3177.jpg
8911,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Puma Unisex Suede Archive NM Team Regal Red Red Shoe,8911.jpg
45598,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes,45598.jpg
7971,Men,Footwear,Sandal,Sports Sandals,Grey,Winter,2012.0,Casual,Fila Men Grey & Black Aqua Grippare Sports Sandals,7971.jpg
22254,Women,Footwear,Shoes,Flats,Black,Fall,2011.0,Casual,Inc. 5 Women Casual Black Sandals,22254.jpg
24726,Men,Footwear,Shoes,Casual Shoes,Off White,Fall,2011.0,Casual,United Colors of Benetton Men Classic Sneakers Off White Casual Shoes,24726.jpg
20807,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2010.0,Sports,Fila Men DNA Tech Blue Sports Shoes,20807.jpg
21719,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women Casual White Heels,21719.jpg
39683,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoe,39683.jpg
16975,Men,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Puma Men Rover Grey Sandal,16975.jpg
19903,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2013.0,Casual,Converse Unisex AS Canvas OX Black Casual Shoes,19903.jpg
36957,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Force 10 Men White Sports Shoes,36957.jpg
35688,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Shoes,35688.jpg
41686,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,41686.jpg
47647,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Carlton London Men Black Formal Shoes,47647.jpg
39944,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,GAS Men Grey Namib Shoes,39944.jpg
12888,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Hex Express LP White Sports Shoes,12888.jpg
15896,Girls,Footwear,Sandal,Sandals,Pink,Winter,2012.0,Casual,Warner Bros Kids Girls TW Love flops Pink Slippers,15896.jpg
5939,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Women's Agashae White Shoe,5939.jpg
17045,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,Gas Men Aventura Sandal,17045.jpg
53723,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2010.0,Casual,ADIDAS Women White Flip Flops,53723.jpg
16150,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Enroute Men Leather Brown Formal Shoes,16150.jpg
16974,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2011.0,Casual,Puma Men Cooper Navy Blue Sandal,16974.jpg
41716,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Wedges,41716.jpg
39248,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2018.0,Casual,Red Chief Men Olive Shoes,39248.jpg
2542,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Numero Uno Men's Casual Black Flip Flop,2542.jpg
35802,Women,Footwear,Shoes,Heels,Mustard,Summer,2012.0,Casual,Enroute Women Mustard Flats,35802.jpg
26613,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Men Complete Itana 2 Grey Sports Shoes,26613.jpg
6163,Men,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,ADIDAS Men's Tread Flip Flop,6163.jpg
49511,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Vans Men Grey Shoes,49511.jpg
26638,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Puma Men Drift Red Casual Shoes,26638.jpg
10620,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Carlton London Women Casual Gold Slippers,10620.jpg
40452,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men Brown Formal Shoes,40452.jpg
4025,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,ADIDAS Unisex High Can Red Black Shoe,4025.jpg
12994,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,12994.jpg
54103,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,54103.jpg
35625,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Gliders Men Black Sandals,35625.jpg
44933,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandals,44933.jpg
26527,Men,Footwear,Shoes,Casual Shoes,Red,Spring,2013.0,Casual,Gas Men Freetime Red Casual Shoes,26527.jpg
53453,Women,Footwear,Shoes,Flats,Grey,Winter,2015.0,Casual,Catwalk Women Grey Casual Shoes,53453.jpg
3311,Women,Footwear,Shoes,Sports Shoes,Silver,Spring,2011.0,Sports,Asics Women Gel Cushioning Running Silver Blue Shoe,3311.jpg
15250,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,ADIDAS Originals Men SL 72 Red Casual Shoes,15250.jpg
17707,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans unisex Classic Slip-On Black Casual Shoes,17707.jpg
57001,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Sandals,57001.jpg
32408,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Converse Unisex Check Box Red Flip Flops,32408.jpg
45623,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,45623.jpg
18420,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women Shape-Ups White Shoe,18420.jpg
34727,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Puma Women Axis XT Wn s Black Sports Shoes,34727.jpg
47228,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Franco Leone Men Dark Brown Formal Shoes,47228.jpg
20683,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Nieves Brown Casual Shoes,20683.jpg
46094,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Climacool Cayoosh Sandals,46094.jpg
5470,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Dunk Low Black Shoe,5470.jpg
6446,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Lotto Men's Calcetto Grey Shoe,6446.jpg
22704,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men Capri II Mid White Casual Shoes,22704.jpg
11831,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Playboy Men Casual Brown Casual Shoes,11831.jpg
11947,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Ganuchi Men Casual Olive Sandals,11947.jpg
4437,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Converse Unisex Strips White Black Canvas Shoe,4437.jpg
17687,Women,Footwear,Shoes,Heels,White,Winter,2015.0,Casual,Catwalk Women Classic White Heels,17687.jpg
12924,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,iD Men Casual Black Sandals,12924.jpg
9384,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Nike Backboard Grey Sports Shoes,9384.jpg
35486,Men,Footwear,Shoes,Sports Shoes,White,Winter,2015.0,Casual,Bata Men Tennis White Sports Shoes,35486.jpg
53633,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2010.0,Casual,ADIDAS Men Olive Shoes,53633.jpg
41436,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,Lee Cooper Men Black & White Sports Shoes,41436.jpg
36485,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Spinn Men Newport Black Shoes,36485.jpg
53734,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Puma Men Grey Vintage Ferrari Shoes,53734.jpg
